"","spring","fall"
"2009",14119.2293421433,22032.3776517546
"2010",19197.2256996599,11165.3776323087
"2011",19613.6824396825,25911.5785194249
"2012",20297.7390132653,16189.3039645416
"2013",18017.7807723356,15573.1378583583
"2014",14853.4152490674,18033.4103410591
"2015",18669.9333431973,16450.6360583591
"2016",11490.482472449,12593.0309665365
"2017",10029.0876223356,131.440488997555
"2018",18667.3783659864,10527.980911371
"2019",17593.8012656463,8034.05527863041
