"","spring","fall"
"2009",3425.66185714286,7011.17788095238
"2010",2684.24852380952,6139.95585156504
"2011",1652.75923333333,5154.28435714286
"2012",3405.34555238095,3510.35552380952
"2013",2335.82354761905,2533.12042857143
"2014",3464.60423809524,3809.30247619048
"2015",2665.91411904762,3789.44519047619
"2016",4523.06114285714,3428.21954761905
"2017",2684.58392380952,2489.58808579977
"2018",3587.50857142857,3060.06024761905
"2019",2250.03586190476,3035.59507142857
