"","spring","fall"
"2009",31.5406194090539,26.2311617399108
"2010",27.3866448953663,51.1554510224934
"2011",40.3826914309857,24.2770929153848
"2012",32.6037521890088,19.469669632915
"2013",16.7292312453689,19.5860755925573
"2014",19.9922900322803,29.4668315566565
"2015",14.2978499449725,15.5196170288724
"2016",10.0372886811926,19.6586788767447
"2017",8.00706642643753,32.4291856348002
"2018",8.65755884129175,28.4451434504386
"2019",25.3894801085397,44.6631001929281
