"","spring","fall"
"2009",2.44707581936,1.92290072584874
"2010",1.73485665268184,2.9152989020458
"2011",3.40591602146823,2.42028304912796
"2012",2.85515327224442,3.49829187931782
"2013",2.7619048081356,2.19371101720792
"2014",2.02750463294646,1.20386475144652
"2015",1.58050673046917,2.9617713242952
"2016",2.21784861027104,3.37292271460205
"2017",3.93194104515622,5.91998917792711
"2018",5.04395371989552,2.12793708482577
"2019",2.88994995199105,3.67993453480005
