"","spring","fall"
"2009",4030.84151360544,6463.26646103896
"2010",2877.63154512472,12719.4035572562
"2011",2481.31737959184,6715.21205306122
"2012",4563.63296020408,24209.0088478458
"2013",1876.27556303855,3702.5843792517
"2014",2232.57328333333,2444.84152482993
"2015",1489.23719829932,5150.61025952381
"2016",5416.71091882086,2816.50876575964
"2017",3013.35642142857,28440.7050469799
"2018",2256.89126666667,4547.65355952381
"2019",982.127613832199,1668.09999319728
