"","spring","fall"
"2009",3.19602022785971,5.6626659881607
"2010",5.72892681096125,6.15101339688862
"2011",4.82111959092909,4.92414341345563
"2012",5.74340417525229,6.15077350931378
"2013",4.76332922345162,4.20465252887753
"2014",4.24547946854336,3.40183690296447
"2015",4.9523261114655,3.98873933202694
"2016",3.59436941105803,4.3793965663621
"2017",3.77548407114888,NA
"2018",2.72341944198413,2.67775814620879
"2019",3.45678691385107,3.3825613537522
