"","spring","fall"
"2009",2546.76764738378,2967.33242067099
"2010",4028.43513112245,4179.065430839
"2011",3748.15440408163,3891.57446814059
"2012",3993.16606190476,5035.36381292517
"2013",3566.40054160998,2852.1718462585
"2014",3339.78804059291,2579.04749557823
"2015",3447.93072823129,2632.58931428571
"2016",2510.71127301587,3140.70930113379
"2017",3254.91094659864,NA
"2018",2208.14591734694,2247.72160680272
"2019",1870.92848321995,2357.73241462585
