"","spring","fall"
"2009",5.65529973629128,9.17899464405267
"2010",7.15332598234052,4.92983771530465
"2011",8.17406273417044,7.76455709822425
"2012",6.69308690412083,5.5728038224886
"2013",5.81125471190092,4.80878497571758
"2014",4.26720730903863,7.11624823328126
"2015",8.23927532887145,5.61422168733595
"2016",3.38679151957558,4.46185415139052
"2017",3.45316978798939,0.102689486552567
"2018",5.1009352001436,5.03431631969905
"2019",6.53233015075234,4.14067823402515
