"","spring","fall"
"2009",4.21180948819318,3.68632301094414
"2010",6.01377750302315,24.6419850953775
"2011",4.96530540164208,4.26183876312111
"2012",5.25991406285775,10.1950915409297
"2013",4.83581613148875,3.03769727159795
"2014",3.24314771283732,0.754227869744307
"2015",0.897754262512784,0.191719681577457
"2016",0.815694764567508,0.855543712783163
"2017",0.259254312545262,NA
"2018",0.47019980767176,0.237168726198803
"2019",0.712681791739384,0.42333488769721
