"","spring","fall"
"2009",24207.0949137654,19112.5745388837
"2010",14992.7521768141,26058.3217424036
"2011",28684.3172470522,15469.9531887343
"2012",17765.3103199546,14509.0660776557
"2013",10348.422960771,13710.0594643991
"2014",12609.1188868952,15283.1926751701
"2015",9529.61655306122,10763.8472564626
"2016",5748.69205283447,15791.1113428571
"2017",4089.32874591837,23131.9684986498
"2018",4355.77898398268,17237.4033809524
"2019",10894.3000453515,24649.4601283447
